instance_id,coverage_group,family,n,seed,i,j,w
two_community_n10_s17,structured_family,two_community,10,17,7,9,6
two_community_n10_s17,structured_family,two_community,10,17,8,9,3
two_community_n10_s42,structured_family,two_community,10,42,0,1,1
two_community_n10_s42,structured_family,two_community,10,42,0,2,7
two_community_n10_s42,structured_family,two_community,10,42,0,3,6
two_community_n10_s42,structured_family,two_community,10,42,0,4,4
two_community_n10_s42,structured_family,two_community,10,42,0,5,4
two_community_n10_s42,structured_family,two_community,10,42,1,2,8
two_community_n10_s42,structured_family,two_community,10,42,1,3,1
two_community_n10_s42,structured_family,two_community,10,42,1,4,7
two_community_n10_s42,structured_family,two_community,10,42,2,3,2
two_community_n10_s42,structured_family,two_community,10,42,2,4,1
two_community_n10_s42,structured_family,two_community,10,42,3,4,5
two_community_n10_s42,structured_family,two_community,10,42,4,9,9
two_community_n10_s42,structured_family,two_community,10,42,5,6,7
two_community_n10_s42,structured_family,two_community,10,42,5,7,7
two_community_n10_s42,structured_family,two_community,10,42,5,8,7
two_community_n10_s42,structured_family,two_community,10,42,5,9,8
two_community_n10_s42,structured_family,two_community,10,42,6,7,5
two_community_n10_s42,structured_family,two_community,10,42,6,8,2
two_community_n10_s42,structured_family,two_community,10,42,6,9,8
two_community_n10_s42,structured_family,two_community,10,42,7,8,5
two_community_n10_s42,structured_family,two_community,10,42,7,9,5
two_community_n10_s42,structured_family,two_community,10,42,8,9,4
cycle_n12_s17,structured_family,cycle,12,17,0,1,7
cycle_n12_s17,structured_family,cycle,12,17,0,11,8
cycle_n12_s17,structured_family,cycle,12,17,1,2,1
cycle_n12_s17,structured_family,cycle,12,17,2,3,2
cycle_n12_s17,structured_family,cycle,12,17,3,4,5
cycle_n12_s17,structured_family,cycle,12,17,4,5,6
cycle_n12_s17,structured_family,cycle,12,17,5,6,7
cycle_n12_s17,structured_family,cycle,12,17,6,7,4
cycle_n12_s17,structured_family,cycle,12,17,7,8,1
cycle_n12_s17,structured_family,cycle,12,17,8,9,2
cycle_n12_s17,structured_family,cycle,12,17,9,10,5
cycle_n12_s17,structured_family,cycle,12,17,10,11,4
cycle_n12_s42,structured_family,cycle,12,42,0,1,1
cycle_n12_s42,structured_family,cycle,12,42,0,11,7
cycle_n12_s42,structured_family,cycle,12,42,1,2,6
cycle_n12_s42,structured_family,cycle,12,42,2,3,4
cycle_n12_s42,structured_family,cycle,12,42,3,4,4
cycle_n12_s42,structured_family,cycle,12,42,4,5,8
cycle_n12_s42,structured_family,cycle,12,42,5,6,1
cycle_n12_s42,structured_family,cycle,12,42,6,7,7
cycle_n12_s42,structured_family,cycle,12,42,7,8,2
cycle_n12_s42,structured_family,cycle,12,42,8,9,1
cycle_n12_s42,structured_family,cycle,12,42,9,10,5
cycle_n12_s42,structured_family,cycle,12,42,10,11,9
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,0,1,7
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,0,6,8
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,0,11,1
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,1,2,2
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,1,7,5
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,2,3,6
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,2,8,7
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,3,4,4
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,3,9,1
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,4,5,2
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,4,10,5
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,5,6,4
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,5,11,9
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,6,7,4
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,7,8,6
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,8,9,6
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,9,10,1
cubic_circulant_n12_s17,structured_family,cubic_circulant,12,17,10,11,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,0,1,1
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,0,6,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,0,11,6
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,1,2,4
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,1,7,4
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,2,3,8
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,2,8,1
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,3,4,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,3,9,2
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,4,5,1
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,4,10,5
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,5,6,9
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,5,11,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,6,7,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,7,8,7
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,8,9,8
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,9,10,5
cubic_circulant_n12_s42,structured_family,cubic_circulant,12,42,10,11,2
two_community_n12_s17,structured_family,two_community,12,17,0,1,7
two_community_n12_s17,structured_family,two_community,12,17,0,2,8
two_community_n12_s17,structured_family,two_community,12,17,0,3,1
two_community_n12_s17,structured_family,two_community,12,17,0,4,2
two_community_n12_s17,structured_family,two_community,12,17,0,5,5
two_community_n12_s17,structured_family,two_community,12,17,0,6,6
two_community_n12_s17,structured_family,two_community,12,17,1,2,7
two_community_n12_s17,structured_family,two_community,12,17,1,3,4
two_community_n12_s17,structured_family,two_community,12,17,1,4,1
two_community_n12_s17,structured_family,two_community,12,17,1,5,2
two_community_n12_s17,structured_family,two_community,12,17,2,3,5
two_community_n12_s17,structured_family,two_community,12,17,2,4,4
two_community_n12_s17,structured_family,two_community,12,17,2,5,9
two_community_n12_s17,structured_family,two_community,12,17,3,4,4
two_community_n12_s17,structured_family,two_community,12,17,3,5,6
two_community_n12_s17,structured_family,two_community,12,17,4,5,6
two_community_n12_s17,structured_family,two_community,12,17,5,11,1
two_community_n12_s17,structured_family,two_community,12,17,6,7,7
two_community_n12_s17,structured_family,two_community,12,17,6,8,1
two_community_n12_s17,structured_family,two_community,12,17,6,9,1
two_community_n12_s17,structured_family,two_community,12,17,6,10,6
two_community_n12_s17,structured_family,two_community,12,17,6,11,3
two_community_n12_s17,structured_family,two_community,12,17,7,8,4
two_community_n12_s17,structured_family,two_community,12,17,7,9,6
two_community_n12_s17,structured_family,two_community,12,17,7,10,2
two_community_n12_s17,structured_family,two_community,12,17,7,11,1
two_community_n12_s17,structured_family,two_community,12,17,8,9,7
two_community_n12_s17,structured_family,two_community,12,17,8,10,9
two_community_n12_s17,structured_family,two_community,12,17,8,11,7
two_community_n12_s17,structured_family,two_community,12,17,9,10,8
two_community_n12_s17,structured_family,two_community,12,17,9,11,4
two_community_n12_s17,structured_family,two_community,12,17,10,11,1
two_community_n12_s42,structured_family,two_community,12,42,0,1,1
two_community_n12_s42,structured_family,two_community,12,42,0,2,7
two_community_n12_s42,structured_family,two_community,12,42,0,3,6
two_community_n12_s42,structured_family,two_community,12,42,0,4,4
two_community_n12_s42,structured_family,two_community,12,42,0,5,4
two_community_n12_s42,structured_family,two_community,12,42,0,6,8
two_community_n12_s42,structured_family,two_community,12,42,1,2,1
two_community_n12_s42,structured_family,two_community,12,42,1,3,7
two_community_n12_s42,structured_family,two_community,12,42,1,4,2
two_community_n12_s42,structured_family,two_community,12,42,1,5,1
two_community_n12_s42,structured_family,two_community,12,42,2,3,5
two_community_n12_s42,structured_family,two_community,12,42,2,4,9
two_community_n12_s42,structured_family,two_community,12,42,2,5,7
two_community_n12_s42,structured_family,two_community,12,42,3,4,7
two_community_n12_s42,structured_family,two_community,12,42,3,5,7
two_community_n12_s42,structured_family,two_community,12,42,4,5,8
two_community_n12_s42,structured_family,two_community,12,42,5,11,5
two_community_n12_s42,structured_family,two_community,12,42,6,7,2
two_community_n12_s42,structured_family,two_community,12,42,6,8,8
two_community_n12_s42,structured_family,two_community,12,42,6,9,5
two_community_n12_s42,structured_family,two_community,12,42,6,10,5
two_community_n12_s42,structured_family,two_community,12,42,6,11,4
two_community_n12_s42,structured_family,two_community,12,42,7,8,2
two_community_n12_s42,structured_family,two_community,12,42,7,9,9
two_community_n12_s42,structured_family,two_community,12,42,7,10,8
two_community_n12_s42,structured_family,two_community,12,42,7,11,6
two_community_n12_s42,structured_family,two_community,12,42,8,9,4
two_community_n12_s42,structured_family,two_community,12,42,8,10,8
two_community_n12_s42,structured_family,two_community,12,42,8,11,5
two_community_n12_s42,structured_family,two_community,12,42,9,10,4
two_community_n12_s42,structured_family,two_community,12,42,9,11,5
two_community_n12_s42,structured_family,two_community,12,42,10,11,3
